date,rainfall_mm,min_air_temperature_c,max_air_temperature_c,solar_radiation_mj_per_m2,wind_speed_m_per_s
2005-11-21,9.5,7.2,17.1,25.01,9.79
2005-11-22,1.2,6.1,12.4,25.8,8.04
2005-11-23,1.0,6.2,15.8,25.08,4.57
2005-11-24,0.6,7.0,12.4,25.77,8.1
2005-11-25,0.4,5.9,12.7,23.11,4.22
2005-11-26,0.0,4.2,13.6,25.02,3.1
2005-11-27,0.0,1.8,14.7,27.74,5.38
2005-11-28,0.0,3.8,15.0,28.06,5.33
2005-11-29,0.0,5.9,19.5,33.36,4.48
2005-11-30,0.0,10.0,14.5,14.62,3.26
2005-12-01,0.0,9.0,17.5,22.49,4.2
2005-12-02,0.0,8.9,18.9,22.9,5.83
2005-12-03,1.4,11.6,20.5,19.93,6.0
2005-12-04,0.0,12.9,24.9,30.68,7.24
2005-12-05,0.2,14.8,25.5,27.17,4.62
2005-12-06,2.3,13.4,19.5,19.72,3.61
2005-12-07,0.3,13.7,21.6,22.55,7.29
2005-12-08,0.0,12.7,26.9,28.45,5.4
2005-12-09,1.5,14.5,22.1,21.8,4.04
2005-12-10,1.4,13.4,18.7,18.96,4.2
2005-12-11,0.2,13.5,18.4,18.32,5.12
2005-12-12,1.8,13.3,17.3,11.91,3.32
2005-12-13,0.2,13.2,18.0,12.08,4.83
2005-12-14,0.7,14.8,19.5,15.81,7.88
2005-12-15,1.0,14.1,25.2,27.08,5.02
2005-12-16,0.0,12.8,24.4,28.88,3.98
2005-12-17,0.0,14.3,21.3,21.52,4.34
2005-12-18,0.0,13.9,20.1,17.85,3.14
2005-12-19,1.3,11.3,22.0,25.38,6.62
2005-12-20,2.2,13.8,22.3,25.57,7.85
2005-12-21,0.6,11.8,23.1,24.79,4.51
2005-12-22,5.4,12.0,24.1,27.66,4.28
2005-12-23,23.3,12.0,16.0,13.32,10.1
2005-12-24,0.0,11.1,19.4,25.12,7.46
2005-12-25,0.5,11.4,23.9,27.01,6.94
2005-12-26,0.3,11.3,22.2,31.35,6.16
2005-12-27,0.0,11.3,18.1,23.48,5.24
2005-12-28,0.0,11.2,20.1,31.02,5.66
2005-12-29,0.0,10.3,24.9,29.48,4.03
2005-12-30,0.6,12.8,24.6,19.24,4.48
2005-12-31,0.0,12.7,20.7,25.53,7.25
2006-01-01,1.6,9.4,20.6,24.35,6.89
2006-01-02,3.7,11.9,23.3,30.45,10.51
2006-01-03,2.1,10.1,19.7,28.37,7.36
2006-01-04,4.5,9.3,15.6,24.38,6.99
2006-01-05,2.2,7.3,19.1,31.24,5.01
2006-01-06,1.6,7.0,18.0,31.44,7.02
2006-01-07,0.0,8.8,22.6,30.55,6.52
2006-01-08,0.0,12.1,22.5,29.72,10.81
2006-01-09,0.0,11.8,18.1,20.04,6.0
2006-01-10,0.2,12.1,22.0,28.09,5.46
2006-01-11,0.0,10.8,26.5,26.65,8.3
2006-01-12,21.1,11.1,19.5,9.73,8.2
2006-01-13,0.0,11.1,25.5,29.9,7.3
2006-01-14,0.1,11.8,19.6,26.27,9.27
2006-01-15,5.7,10.2,21.3,27.62,6.37
2006-01-16,0.0,6.6,20.6,30.19,5.72
2006-01-17,0.0,8.6,24.6,32.54,8.5
2006-01-18,1.7,9.9,19.9,15.17,7.13
2006-01-19,0.4,9.2,17.1,26.22,3.03
2006-01-20,0.0,8.3,18.6,25.18,6.66
2006-01-21,0.0,8.1,24.0,28.71,3.92
2006-01-22,0.0,10.8,24.3,29.45,4.05
2006-01-23,0.0,12.2,26.5,31.49,6.45
2006-01-24,0.4,13.2,28.2,21.33,7.57
2006-01-25,3.7,14.2,19.4,15.13,7.71
2006-01-26,0.0,12.4,21.2,27.8,5.61
2006-01-27,0.0,11.3,23.4,29.43,6.88
2006-01-28,0.0,11.6,26.5,28.97,2.69
2006-01-29,0.0,14.2,25.8,29.6,5.85
2006-01-30,0.0,14.8,31.9,29.65,4.72
2006-01-31,0.0,13.4,26.0,22.26,7.65
2006-02-01,0.0,14.0,19.2,18.9,4.9
2006-02-02,0.0,13.9,22.4,26.16,8.23
2006-02-03,4.2,11.7,18.8,13.01,6.38
2006-02-04,0.0,9.4,20.9,22.74,4.65
2006-02-05,6.5,10.7,13.4,5.9,5.33
2006-02-06,0.0,9.6,16.5,21.3,6.13
2006-02-07,0.0,10.0,23.9,28.91,6.64
2006-02-08,30.6,14.3,16.1,7.35,5.15
2006-02-09,11.0,14.4,18.1,12.0,6.45
2006-02-10,0.0,13.0,21.0,19.33,8.2
2006-02-11,0.0,14.2,24.0,25.89,5.15
2006-02-12,0.2,14.9,24.6,26.68,5.03
2006-02-13,0.0,13.6,19.0,20.66,6.85
2006-02-14,0.0,9.0,23.8,19.07,4.83
2006-02-15,0.6,12.5,16.9,14.21,6.58
2006-02-16,0.0,8.8,22.8,27.06,4.55
2006-02-17,0.0,10.6,20.6,21.69,4.97
2006-02-18,0.0,11.7,21.2,25.84,7.65
2006-02-19,0.0,14.1,24.8,24.74,5.15
2006-02-20,0.0,10.7,26.6,27.02,3.3
2006-02-21,0.6,14.5,27.4,23.25,5.1
2006-02-22,0.5,11.3,23.0,17.5,7.79
2006-02-23,5.3,8.9,15.1,21.64,7.92
2006-02-24,0.0,5.4,21.8,25.34,4.47
2006-02-25,0.0,11.4,22.0,24.34,5.76
2006-02-26,0.0,12.3,24.9,25.6,4.6
2006-02-27,0.0,12.6,26.3,25.54,6.54
2006-02-28,3.4,10.0,16.3,21.21,9.88
2006-03-01,4.2,9.7,21.5,22.74,8.41
2006-03-02,2.4,5.9,16.6,16.27,5.85
2006-03-03,2.8,7.8,13.3,20.51,13.1
2006-03-04,4.0,7.3,12.8,15.93,9.03
2006-03-05,1.5,4.7,21.4,23.18,5.37
2006-03-06,0.0,8.1,20.9,22.99,8.36
2006-03-07,7.2,12.9,18.2,15.87,7.12
2006-03-08,0.9,8.1,18.9,19.94,6.3
2006-03-09,0.3,5.7,14.7,22.21,5.23
2006-03-10,0.0,4.0,19.1,15.87,6.37
2006-03-11,0.0,7.0,19.6,20.57,6.21
2006-03-12,0.4,8.6,14.7,18.1,5.63
2006-03-13,0.0,7.0,17.4,21.91,6.94
2006-03-14,0.0,7.0,24.5,21.92,4.39
2006-03-15,1.2,10.4,16.0,10.18,4.4
2006-03-16,0.0,9.1,16.9,12.48,3.55
2006-03-17,0.0,10.9,14.6,7.37,4.44
2006-03-18,0.0,10.7,23.4,17.95,6.52
2006-03-19,0.2,11.0,15.8,7.2,3.55
2006-03-20,0.1,11.3,22.9,18.97,6.01
2006-03-21,8.1,11.0,14.7,7.02,7.7
2006-03-22,0.0,9.7,16.5,15.35,4.72
2006-03-23,0.0,8.3,17.7,18.05,5.95
2006-03-24,1.5,9.8,13.5,8.06,5.15
2006-03-25,0.0,7.8,11.7,9.67,3.51
2006-03-26,0.0,5.6,13.3,11.2,6.75
2006-03-27,1.1,10.7,15.2,5.89,4.96
2006-03-28,0.0,10.5,13.6,9.28,7.77
2006-03-29,0.0,9.3,11.3,6.93,3.45
2006-03-30,0.0,6.6,14.9,17.76,5.72
2006-03-31,0.0,7.3,15.4,12.21,5.15
2006-04-01,0.0,6.1,19.5,16.98,4.73
2006-04-02,0.0,12.3,21.5,12.07,6.66
2006-04-03,0.0,13.8,20.8,14.94,5.41
2006-04-04,5.3,11.9,17.2,9.99,6.07
2006-04-05,0.6,8.5,19.0,13.42,4.71
2006-04-06,0.0,9.5,18.2,14.21,3.98
2006-04-07,3.2,11.1,19.8,12.1,7.07
2006-04-08,0.2,11.1,17.3,14.42,6.31
2006-04-09,0.0,9.2,16.4,13.04,5.37
2006-04-10,0.0,6.5,17.7,14.58,5.38
2006-04-11,0.9,8.3,13.8,12.85,7.14
2006-04-12,0.3,6.8,12.9,11.49,4.92
2006-04-13,0.3,5.2,17.6,13.64,3.4
2006-04-14,0.0,4.9,16.9,14.14,5.44
2006-04-15,0.0,7.0,18.3,12.11,3.55
2006-04-16,0.0,4.8,21.0,13.06,2.82
2006-04-17,3.0,12.0,22.1,11.94,4.28
2006-04-18,0.0,9.7,20.2,12.6,3.36
2006-04-19,0.0,8.5,19.6,13.69,2.92
2006-04-20,0.0,6.9,19.6,13.52,5.81
2006-04-21,0.0,5.7,22.0,12.58,5.69
2006-04-22,0.0,10.0,22.7,12.5,6.34
2006-04-23,0.3,13.4,21.6,8.8,8.27
2006-04-24,20.3,10.4,13.3,1.86,2.76
2006-04-25,29.1,10.1,11.6,0.76,8.04
2006-04-26,6.2,7.5,13.2,6.7,7.75
2006-04-27,0.0,7.5,14.4,8.12,2.09
2006-04-28,3.9,7.6,13.7,5.71,3.35
2006-04-29,1.7,8.7,12.3,2.26,3.9
2006-04-30,0.5,7.5,13.3,6.87,2.82
2006-05-01,0.0,4.5,12.8,7.57,2.82
2006-05-02,0.3,8.8,10.9,2.85,2.37
2006-05-03,0.0,5.8,12.9,7.46,3.31
2006-05-04,0.0,2.4,14.4,9.59,6.38
2006-05-05,0.1,7.2,12.1,3.63,5.78
2006-05-06,0.0,4.8,13.2,9.57,3.01
2006-05-07,0.0,5.6,11.5,5.01,3.76
2006-05-08,0.0,5.3,12.5,9.33,6.4
2006-05-09,0.0,6.3,12.7,10.18,7.41
2006-05-10,0.0,4.0,15.1,9.54,2.51
2006-05-11,3.2,4.3,13.6,6.08,4.85
2006-05-12,36.1,5.1,9.1,1.58,11.54
2006-05-13,0.0,-1.9,12.2,9.71,3.26
2006-05-14,13.4,4.5,10.3,1.54,8.2
2006-05-15,1.9,2.8,7.7,7.18,9.08
2006-05-16,0.0,-1.2,10.8,3.39,3.04
2006-05-17,0.0,0.4,13.4,7.36,2.71
2006-05-18,0.0,2.4,14.1,8.65,2.97
2006-05-19,0.0,5.5,11.0,6.57,3.47
2006-05-20,0.0,3.0,13.2,8.29,3.12
2006-05-21,0.0,2.5,15.0,7.43,4.39
2006-05-22,8.8,7.6,10.1,1.47,2.91
2006-05-23,0.0,7.4,9.1,1.39,2.84
2006-05-24,7.5,6.3,9.8,1.87,2.43
2006-05-25,0.0,2.1,10.9,6.36,5.5
2006-05-26,2.0,10.1,14.9,3.29,5.58
2006-05-27,5.8,9.5,16.8,4.48,5.34
2006-05-28,0.8,6.7,13.8,6.76,3.26
2006-05-29,8.1,6.9,9.7,2.27,5.83
2006-05-30,0.0,5.3,9.8,5.0,3.76
2006-05-31,0.1,2.5,9.7,5.06,2.91
2006-06-01,0.0,-0.8,9.7,6.91,2.48
2006-06-02,0.0,1.4,10.5,6.52,3.4
2006-06-03,0.4,2.1,11.4,4.79,5.02
2006-06-04,8.7,3.8,10.9,1.16,10.02
2006-06-05,0.9,1.0,6.6,6.83,8.85
2006-06-06,0.0,0.9,13.1,6.88,2.77
2006-06-07,0.0,0.2,12.1,7.02,3.09
2006-06-08,0.0,0.3,11.8,7.06,2.53
2006-06-09,0.0,2.6,12.5,7.25,3.61
2006-06-10,0.0,2.4,12.7,7.28,3.98
2006-06-11,12.9,2.5,12.8,5.0,6.32
2006-06-12,54.8,-1.1,9.6,1.66,8.1
2006-06-13,0.9,-6.9,3.1,7.46,7.84
2006-06-14,0.0,-7.5,3.2,7.6,3.64
2006-06-15,0.0,-0.8,3.6,7.38,4.32
2006-06-16,2.9,1.4,8.4,5.99,7.7
2006-06-17,0.0,-5.4,5.8,7.11,2.97
2006-06-18,6.4,-5.4,3.7,3.09,5.3
2006-06-19,7.0,-0.2,4.5,4.46,4.83
2006-06-20,0.0,-5.9,5.3,7.34,2.33
2006-06-21,8.1,-0.8,5.4,2.01,5.66
2006-06-22,4.9,1.4,4.5,4.02,6.36
2006-06-23,8.6,3.5,5.9,2.03,5.86
2006-06-24,0.0,-3.0,6.2,4.16,3.2
2006-06-25,0.0,-6.2,6.4,6.92,2.55
2006-06-26,0.0,-5.2,6.4,6.53,1.66
2006-06-27,0.0,-4.4,6.6,4.27,4.06
2006-06-28,0.0,-5.1,7.4,7.26,2.69
2006-06-29,1.0,-5.0,7.3,5.61,4.44
2006-06-30,0.0,-3.2,7.1,6.38,3.4
2006-07-01,0.0,-3.8,7.4,6.7,2.42
2006-07-02,0.0,-3.1,9.1,6.32,2.44
2006-07-03,0.0,0.1,9.8,6.63,3.05
2006-07-04,14.1,2.7,6.4,1.53,8.34
2006-07-05,1.0,1.0,5.1,3.79,4.12
2006-07-06,0.0,-0.3,6.1,1.95,2.37
2006-07-07,0.0,-0.2,7.6,5.49,2.9
2006-07-08,0.0,1.8,10.6,7.43,5.69
2006-07-09,0.0,1.1,11.1,7.07,3.86
2006-07-10,0.0,0.9,12.8,6.58,2.97
2006-07-11,0.0,2.9,12.7,5.22,3.73
2006-07-12,0.1,4.8,12.4,3.68,6.94
2006-07-13,0.0,2.0,11.1,7.11,4.49
2006-07-14,0.8,1.6,8.5,4.08,5.66
2006-07-15,0.0,3.0,7.3,2.63,3.0
2006-07-16,0.0,1.4,11.3,7.57,2.2
2006-07-17,0.0,0.2,8.9,7.29,2.25
2006-07-18,0.0,-0.1,8.0,5.41,2.24
2006-07-19,18.1,2.3,6.2,0.91,4.61
2006-07-20,6.9,2.3,6.5,2.77,6.8
2006-07-21,2.5,1.4,5.0,6.7,8.74
2006-07-22,0.0,0.2,10.5,8.22,5.39
2006-07-23,0.0,0.2,11.4,8.55,4.66
2006-07-24,0.0,-0.3,10.1,8.49,3.72
2006-07-25,0.0,0.5,9.3,6.94,3.01
2006-07-26,0.0,-1.7,9.2,6.36,3.41
2006-07-27,0.0,-4.3,8.8,5.33,4.64
2006-07-28,0.0,-0.6,9.8,9.21,2.44
2006-07-29,0.0,0.1,11.0,8.49,2.26
2006-07-30,1.0,0.6,11.9,3.46,6.16
2006-07-31,0.0,6.1,13.8,7.84,4.24
2006-08-01,0.0,1.4,12.8,9.45,2.75
2006-08-02,2.6,1.6,8.1,2.56,2.06
2006-08-03,0.8,2.6,9.9,5.73,3.33
2006-08-04,0.0,2.6,9.8,5.85,1.97
2006-08-05,0.0,1.9,9.7,6.57,2.15
2006-08-06,1.3,1.0,8.3,2.93,3.94
2006-08-07,7.0,5.4,7.6,1.64,9.44
2006-08-08,17.5,3.6,5.3,1.76,9.42
2006-08-09,0.3,0.2,6.1,6.87,6.47
2006-08-10,0.0,-4.5,7.7,10.86,2.6
2006-08-11,0.0,-1.7,7.2,2.57,4.17
2006-08-12,2.2,-1.8,12.6,10.08,5.82
2006-08-13,0.2,-2.9,10.1,11.68,5.39
2006-08-14,12.1,2.2,6.4,5.52,7.74
2006-08-15,0.9,-0.5,7.3,9.75,5.17
2006-08-16,0.0,-3.7,11.2,12.1,2.28
2006-08-17,0.0,-0.1,13.7,11.98,2.64
2006-08-18,0.0,2.4,13.8,7.69,5.33
2006-08-19,0.2,6.7,15.6,11.95,5.34
2006-08-20,0.0,4.5,13.4,12.56,6.1
2006-08-21,8.7,0.5,9.5,6.62,7.57
2006-08-22,2.7,0.5,7.0,11.98,9.41
2006-08-23,0.0,-2.8,7.9,12.23,4.74
2006-08-24,0.9,-3.9,11.0,12.73,4.42
2006-08-25,0.0,0.5,13.4,13.76,4.85
2006-08-26,0.0,1.4,10.4,10.05,6.67
2006-08-27,0.6,3.4,9.0,6.87,3.55
2006-08-28,0.0,-0.4,13.3,14.17,5.52
2006-08-29,0.0,4.8,14.9,13.86,3.76
2006-08-30,0.0,6.3,14.8,13.08,3.33
2006-08-31,0.0,5.0,14.8,12.1,8.58
2006-09-01,0.0,4.6,16.6,13.9,5.36
2006-09-02,0.0,8.6,16.4,10.48,7.74
2006-09-03,0.0,4.5,16.8,15.01,5.52
2006-09-04,0.0,5.2,17.5,14.64,5.23
2006-09-05,1.0,8.6,15.9,11.62,5.35
2006-09-06,0.5,5.5,13.5,12.34,3.05
2006-09-07,0.0,6.2,14.6,14.18,3.98
2006-09-08,2.6,4.1,12.7,14.08,3.09
2006-09-09,0.4,3.9,12.0,12.2,6.84
2006-09-10,0.0,-0.8,11.3,16.11,2.55
2006-09-11,0.3,0.4,10.6,12.88,4.54
2006-09-12,1.0,0.0,14.9,17.01,3.52
2006-09-13,1.5,2.4,8.7,8.91,4.85
2006-09-14,0.0,1.4,16.5,17.26,2.73
2006-09-15,0.0,4.0,17.4,16.92,4.68
2006-09-16,0.0,4.5,16.0,15.51,7.67
2006-09-17,1.1,1.7,12.8,18.09,3.89
2006-09-18,0.0,0.6,14.1,19.7,4.82
2006-09-19,0.2,1.4,16.1,11.83,5.64
2006-09-20,0.2,5.3,16.4,17.58,4.61
2006-09-21,0.3,10.7,17.3,16.63,5.16
2006-09-22,0.0,7.4,18.7,18.1,3.67
2006-09-23,0.0,4.6,18.4,17.15,5.46
2006-09-24,0.6,9.1,18.9,11.72,6.76
2006-09-25,0.0,8.9,20.8,17.74,6.33
2006-09-26,1.1,8.0,11.2,6.21,5.9
2006-09-27,0.0,6.1,11.5,10.52,6.38
2006-09-28,1.2,6.2,12.0,12.98,5.69
2006-09-29,0.0,2.1,14.6,20.93,5.51
2006-09-30,0.0,2.6,18.8,20.42,4.14
2006-10-01,0.2,6.9,13.6,13.64,5.32
2006-10-02,0.0,7.6,11.6,8.44,2.12
2006-10-03,13.3,8.0,9.3,2.89,7.99
2006-10-04,14.0,5.8,9.8,15.48,10.11
2006-10-05,0.0,4.8,8.2,12.82,8.23
2006-10-06,0.0,1.6,11.6,23.24,5.3
2006-10-07,0.1,4.9,17.5,20.99,6.04
2006-10-08,0.0,6.4,17.3,22.24,5.51
2006-10-09,12.6,2.9,13.9,22.35,10.24
2006-10-10,0.2,1.8,10.4,23.02,7.72
2006-10-11,0.0,1.5,17.5,24.23,5.05
2006-10-12,0.0,9.8,20.7,23.85,9.36
2006-10-13,0.0,10.4,21.7,23.25,9.39
2006-10-14,0.1,14.3,17.2,18.96,6.93
2006-10-15,1.7,7.0,16.9,16.32,8.54
2006-10-16,2.8,4.6,12.1,17.35,8.66
2006-10-17,0.0,3.5,11.5,20.2,7.66
2006-10-18,0.0,2.5,16.7,25.29,5.3
2006-10-19,0.0,5.7,18.3,23.48,10.15
2006-10-20,0.0,3.0,17.6,26.33,7.75
2006-10-21,2.9,4.5,18.3,17.86,9.33
2006-10-22,0.4,5.4,9.9,11.93,3.91
2006-10-23,0.2,3.3,12.7,17.44,6.3
2006-10-24,3.4,6.0,10.0,12.73,7.93
2006-10-25,0.0,4.0,12.6,24.42,5.28
2006-10-26,0.0,2.9,18.6,25.78,4.12
2006-10-27,0.0,8.3,19.1,21.18,6.65
2006-10-28,3.6,4.0,18.6,22.36,6.33
2006-10-29,7.4,9.7,18.0,12.79,6.66
2006-10-30,25.0,6.4,11.4,18.88,12.09
2006-10-31,1.7,6.8,13.0,17.25,4.64
2006-11-01,0.8,6.1,13.1,21.98,4.2
2006-11-02,0.0,6.4,17.2,24.71,5.55
2006-11-03,0.0,4.6,20.1,29.15,4.07
2006-11-04,0.1,9.4,23.2,28.35,3.91
2006-11-05,0.3,10.5,21.3,21.16,7.41
2006-11-06,0.6,7.7,10.3,7.67,5.8
2006-11-07,20.4,6.8,11.1,5.01,4.79
2006-11-08,8.4,3.1,14.4,21.25,8.3
2006-11-09,0.4,1.8,9.6,27.4,6.41
2006-11-10,0.0,1.1,17.8,29.18,3.41
2006-11-11,0.0,6.0,18.1,28.95,7.0
2006-11-12,4.1,8.0,14.0,22.37,6.2
2006-11-13,0.6,7.2,17.9,23.1,5.59
2006-11-14,9.9,9.4,22.2,21.71,12.4
2006-11-15,0.1,8.9,18.2,24.78,5.54
2006-11-16,0.8,7.7,22.4,27.79,6.46
2006-11-17,8.9,8.7,14.6,11.5,7.57
2006-11-18,10.8,8.1,12.7,12.95,6.88
2006-11-19,4.3,5.9,12.9,12.58,4.49
2006-11-20,0.0,6.0,15.8,25.39,5.08
2006-11-21,0.0,4.7,19.7,32.15,5.65
2006-11-22,0.9,10.0,16.1,22.46,6.48
2006-11-23,0.9,10.0,21.9,18.8,8.21
2006-11-24,0.3,10.1,18.9,30.36,7.77
2006-11-25,2.5,7.3,19.2,29.93,7.24
2006-11-26,8.3,6.0,12.3,14.46,6.46
2006-11-27,1.6,4.3,13.8,28.8,3.31
2006-11-28,0.0,3.2,18.2,30.85,6.94
2006-11-29,0.0,12.3,18.7,19.25,7.82
2006-11-30,8.3,6.2,14.3,13.11,9.9
2006-12-01,2.4,5.5,11.9,24.57,4.68
2006-12-02,0.0,2.1,15.3,33.2,7.56
2006-12-03,0.0,8.1,21.0,24.51,5.27
2006-12-04,5.9,8.8,13.6,10.47,5.4
2006-12-05,0.1,7.7,13.5,24.71,4.88
2006-12-06,0.0,5.6,18.8,33.46,4.89
2006-12-07,0.0,8.7,21.0,25.62,6.46
2006-12-08,7.0,7.5,12.7,19.97,4.9
2006-12-09,8.3,6.9,11.4,25.72,7.33
2006-12-10,0.0,6.0,17.8,30.52,4.25
2006-12-11,0.0,9.6,17.6,21.91,6.44
2006-12-12,0.5,8.4,23.8,32.88,8.13
2006-12-13,10.5,8.9,14.7,23.76,4.37
2006-12-14,0.0,9.5,13.6,16.08,3.84
2006-12-15,0.0,8.0,18.8,33.34,6.71
2006-12-16,0.0,6.7,19.8,18.13,6.31
2006-12-17,0.7,8.0,14.2,13.03,6.93
2006-12-18,0.0,4.2,17.0,31.09,5.68
2006-12-19,0.0,7.8,23.3,33.9,5.16
2006-12-20,25.3,6.1,14.5,11.88,10.75
2006-12-21,2.0,6.0,11.3,26.46,9.28
2006-12-22,2.2,6.6,11.9,22.32,11.15
2006-12-23,2.6,7.4,11.9,12.52,7.85
2006-12-24,0.0,5.8,19.5,29.44,5.22
2006-12-25,0.0,10.1,18.6,24.52,6.11
2006-12-26,0.0,12.9,22.0,16.08,5.52
2006-12-27,2.1,12.7,20.8,17.16,6.46
2006-12-28,2.5,9.5,19.1,28.62,5.73
2006-12-29,0.5,9.0,19.3,28.67,3.55
2006-12-30,12.5,8.3,11.0,13.82,9.64
2006-12-31,1.1,7.3,10.1,8.04,7.78
2007-01-01,0.1,7.5,11.2,16.97,7.32
2007-01-02,0.7,9.1,13.1,15.27,7.08
2007-01-03,0.0,8.2,14.7,28.13,4.72
2007-01-04,0.0,6.4,19.0,31.99,4.97
2007-01-05,0.0,9.5,25.7,34.2,3.85
2007-01-06,0.0,10.9,23.6,31.63,7.45
2007-01-07,0.0,9.9,14.8,17.23,7.41
2007-01-08,0.0,9.9,25.1,29.91,4.97
2007-01-09,1.4,10.5,20.7,17.96,5.64
2007-01-10,14.0,12.2,14.0,4.51,3.83
2007-01-11,0.0,12.2,19.2,19.21,3.35
2007-01-12,0.0,11.4,20.6,20.83,3.31
2007-01-13,1.4,12.4,18.0,11.17,4.97
2007-01-14,1.8,13.8,23.9,21.64,3.64
2007-01-15,0.0,12.6,25.7,29.66,5.5
2007-01-16,0.0,13.3,22.4,26.08,4.39
2007-01-17,0.4,10.6,14.3,9.38,4.06
2007-01-18,0.0,8.3,21.6,28.83,4.2
2007-01-19,0.0,12.0,27.0,29.3,5.07
2007-01-20,2.9,13.4,22.9,12.03,5.09
2007-01-21,0.2,13.8,20.5,18.76,5.06
2007-01-22,0.0,13.6,26.9,29.87,6.17
2007-01-23,0.0,13.0,20.6,17.89,6.43
2007-01-24,0.0,11.8,24.8,31.42,5.59
2007-01-25,0.0,13.0,19.2,22.44,4.85
2007-01-26,4.6,13.0,17.7,16.19,4.59
2007-01-27,0.0,12.4,18.0,22.14,8.1
2007-01-28,0.2,12.7,24.8,24.78,7.2
2007-01-29,0.1,11.4,21.3,23.95,6.45
2007-01-30,1.2,10.1,19.1,27.5,5.73
2007-01-31,0.0,7.9,23.1,26.7,6.54
2007-02-01,0.0,14.1,22.2,25.07,3.8
2007-02-02,5.1,10.4,16.0,19.88,4.07
2007-02-03,0.4,10.1,16.8,17.06,5.8
2007-02-04,0.0,9.3,20.7,28.3,4.05
2007-02-05,0.0,10.4,22.0,26.53,4.2
2007-02-06,0.0,11.1,21.5,29.77,7.17
2007-02-07,0.0,11.5,23.5,25.55,3.88
2007-02-08,0.0,13.3,25.4,26.19,4.52
2007-02-09,8.8,11.6,26.4,19.63,6.45
2007-02-10,0.0,11.4,15.7,11.48,3.98
2007-02-11,0.0,11.6,18.8,18.73,3.42
2007-02-12,0.0,11.5,13.8,6.67,3.71
2007-02-13,0.0,9.1,19.4,22.55,3.12
2007-02-14,0.0,12.5,18.7,17.72,2.44
2007-02-15,0.2,11.0,17.6,16.71,3.3
2007-02-16,0.9,10.9,15.7,16.38,8.56
2007-02-17,0.0,9.4,21.7,25.8,4.25
2007-02-18,0.0,10.0,24.1,24.85,2.68
2007-02-19,0.0,13.6,23.8,21.9,4.03
2007-02-20,0.0,13.7,24.6,24.81,5.46
2007-02-21,0.0,12.6,24.6,22.59,3.14
2007-02-22,0.0,15.0,25.2,22.59,4.53
2007-02-23,4.2,13.0,15.3,3.9,3.5
2007-02-24,0.0,12.8,18.9,15.37,7.42
2007-02-25,0.0,9.6,26.1,25.36,5.06
2007-02-26,0.1,14.0,27.7,25.03,6.84
2007-02-27,0.5,12.2,19.1,15.9,4.69
2007-02-28,0.2,10.7,14.6,9.23,3.21
2007-03-01,0.0,9.0,24.7,24.86,3.82
2007-03-02,0.5,9.9,20.5,16.83,4.12
2007-03-03,0.0,12.2,22.0,19.22,5.22
2007-03-04,0.0,12.9,26.5,20.22,3.91
2007-03-05,0.0,12.4,27.7,23.77,2.94
2007-03-06,0.0,14.2,26.7,23.57,5.64
2007-03-07,0.3,13.0,24.4,15.53,7.48
2007-03-08,0.0,11.2,19.6,16.28,4.01
2007-03-09,0.0,12.6,20.7,16.75,4.52
2007-03-10,0.0,10.9,22.2,21.18,3.68
2007-03-11,0.0,9.4,26.0,21.59,4.17
2007-03-12,0.0,12.8,27.1,17.94,5.02
2007-03-13,11.3,7.4,19.5,5.09,9.52
2007-03-14,9.0,5.0,11.3,9.53,10.07
2007-03-15,0.0,2.6,17.9,20.31,5.22
2007-03-16,0.0,9.7,21.0,20.7,4.03
2007-03-17,0.7,12.3,26.2,17.49,6.36
2007-03-18,4.1,10.2,18.4,17.43,9.48
2007-03-19,0.0,8.2,21.0,20.97,5.5
2007-03-20,0.0,8.2,21.5,20.36,4.61
2007-03-21,0.2,8.4,21.2,15.01,5.37
2007-03-22,0.0,11.7,18.9,18.92,5.82
2007-03-23,0.0,9.1,23.0,19.39,3.69
2007-03-24,0.0,7.6,27.1,19.83,3.14
2007-03-25,0.0,9.8,25.6,19.36,2.46
2007-03-26,0.0,10.5,17.8,14.36,3.96
2007-03-27,0.0,11.7,17.8,12.77,4.91
2007-03-28,0.6,12.1,18.2,9.3,6.8
2007-03-29,0.9,14.1,18.3,6.38,7.31
2007-03-30,0.0,13.4,26.5,16.55,4.89
2007-03-31,1.2,13.9,25.2,16.69,6.31
2007-04-01,1.5,9.6,20.8,15.26,4.24
2007-04-02,0.0,9.4,17.6,12.68,5.09
2007-04-03,0.0,7.3,21.5,15.13,4.32
2007-04-04,0.2,8.1,13.3,5.7,3.86
2007-04-05,0.0,5.3,17.3,16.46,6.75
2007-04-06,0.0,4.8,18.8,15.32,2.56
2007-04-07,3.5,10.4,12.6,3.67,3.33
2007-04-08,0.0,9.5,18.4,13.72,2.19
2007-04-09,0.0,9.0,17.0,10.74,2.72
2007-04-10,0.0,7.2,22.0,15.71,3.98
2007-04-11,6.4,7.0,18.7,9.59,8.51
2007-04-12,1.5,3.9,14.2,15.63,6.41
2007-04-13,2.1,4.3,11.5,13.54,10.92
2007-04-14,0.0,4.4,14.6,10.35,3.75
2007-04-15,0.0,6.8,16.4,12.15,4.66
2007-04-16,0.0,6.7,19.7,11.62,2.97
2007-04-17,0.8,8.9,13.5,4.4,7.06
2007-04-18,0.1,6.4,11.2,7.9,6.02
